	Unnamed: 0	cote	article_id	article_titre	revue_annee	page	article_description	article_section
677	17369	90156x1907x88	AMN-1907-359	Un traitement de la diarrhée chronique des pays chauds, par le Dr Cannac,	1907	353	 / Au sujet de l'urticaire d'origine filarienne (Filaire de médine). Par le Dr A. Bartet,..	article
678	17371	90156x1907x88	AMN-1907-367	Dilatation ampullaire de l'urètre postérieur et fistule périnéale ; résection partielle et suture de l'urètre. Guérison. Par le Dr Couteaud,	1907	355	 / Observation I. / Observation II. / Observation III. / Observation IV. / Observation V	article
679	17373	90156x1907x88	AMN-1907-370	Sels marins de la Cochinchine et de l'Annam, par Albert Saint-Sernin,	1907	359	 / 1° La longue durée du traitement. / 2° L'intolérance pour le lait	article
680	17377	90156x1907x88	AMN-1907-382	Les blessés de béveziers. Notice pour servir à l'histoire des débuts de la médecine navale de France. Par M. le professeur Hamy,	1907	367	 / Opération	article
681	17385	90156x1908x89	AMN-1908-5	Lombrics et troubles intestinaux, par le Dr A. Bartet, 	1907	370		article
682	17392	90156x1908x89	AMN-1908-32	Plaie de poitrine par arme à feu. Hémothorax gauche ayant nécessité l'empyème. Bons effets de la méthode de bier. Par le Dr Pfihl, 	1907	382	 I. / II	article
683	17393	90156x1908x89	AMN-1908-35	L'hygiène à bord des croiseurs Américains tennessee et washington et des croiseurs japonais tsukuba et chitose, par le Dr d'Auber de Peyrelongue, 	1908	5		article
684	17401	90156x1908x89	AMN-1908-76	Variétés. / Efficacité du chlorure de calcium dans le traitement de l'urticaire, des oedèmes, du prurit. / Procédé rapide pour prendre la température du corps humain	1908	32		article
685	17402	90156x1908x89	AMN-1908-77	Variétés. Procédé rapide pour prendre la température du corps humain. / Action de la quinine sur les plasmodies de la malaria	1908	35		article
686	17403	90156x1908x89	AMN-1908-78	Variétés. Action de la quinine sur les plasmodies de la malaria. / Procédé simple pour différencier le sang humain. (Les Nouveaux Remèdes.). / Livres parus	1908	76		article
687	17405	90156x1908x89	AMN-1908-81	Quelques considérations sur l'ophtalmo-réaction, par le Dr Palasne de Champeaux, 	1908	77		article
688	17415	90156x1908x89	AMN-1908-92	Une épidémie de dysenterie à Cherbourg, par le Dr Maille, 	1908	78		article
689	17423	90156x1908x89	AMN-1908-112	L'électrolyse circulaire dans les rétrécissements de l'urètre, par le Dr Seguin, 	1908	81	 / Observation I	article
690	17430	90156x1908x89	AMN-1908-140	De l'étiologie du strabisme, par le Dr Moreau, 	1908	92	 / Diagnostic symptomatique	article
691	17431	90156x1908x89	AMN-1908-144	Note sur l'hôpital maritime de Sidi-Abdallah, par le Dr Labadens, 	1908	112	 / Observation I. Rétrécissements anciens, blennorragiques, traumatique et opératoire (scléro-cicatriciels)	article
692	17432	90156x1908x89	AMN-1908-145	L'hygiène à bord des croiseurs Américains tennessee et washington et des croiseurs Japonais Tsukuba et Chitose, par le Dr d'Auber de Peyrelongue, 	1908	140	 / Note sur l'hôpital maritime de Sidi-Abdallah, par le Dr Labadens, ..	article
693	17437	90156x1908x89	AMN-1908-150	Variétés. / Lettres de quoy à R.-P. Lesson. (Lettre écrite à Lesson au moment de son départ.)	1908	144	 / L'hygiène à bord des croiseurs Américains tennessee et washington et des croiseurs Japonais Tsukuba et Chitose, par le Dr d'Auber de Peyrelongue, ... (Suite et fin.). / II. Tsukuba et Chitose	article
694	17440	90156x1908x89	AMN-1908-161	Étude sur les mensurations faites sur les élèves de l'école navale, par le Dr A. Valence, 	1908	145	 (Suite et fin.). II. Tsukuba et Chitose. / A. Hygiène générale	article
695	17448	90156x1908x89	AMN-1908-201	Rapport sur les cas de fièvre typhoïde traités à l'hôpital de Saint-Mandrier pendant les mois de juillet, août et septembre 1907, par le Dr Gaillard, 	1908	150		article
696	17449	90156x1908x89	AMN-1908-207	Rapport sur les expériences de désinfection effectuées au moyen du fumigator à l'hôpital maritime de Lorient, par le Dr Defressine, 	1908	161		article
697	17458	90156x1908x89	AMN-1908-226	Le service de santé de la marine Russe pendant la guerre Russo-Japonaise. Etrait du Rapport du Dr Raymond Spear, 	1908	201	 / 1re épidemie, du 8e. / 2e épidémie, du 22e	article
698	17467	90156x1908x89	AMN-1908-240	Livres parus. / Avis	1908	207		article
699	17468	90156x1908x89	AMN-1908-241	Les manifestations oculaires au cours du paludisme. Par le Dr L. Chastang, 	1908	226	 Traduction et analyse par le Dr Thémoin, ..	article
700	17486	90156x1908x89	AMN-1908-269	Quatre cas de méningite cérébro-spinale traités par les abcès artificiels, par le Dr Foucaud, 	1908	240		article
701	17491	90156x1908x89	AMN-1908-290	Un cas de réaction paradoxale de la pupille à la lumière, chez un sujet atteint d'abcès du cervelet, par R. Moulinier, 	1908	241		article
702	17496	90156x1908x89	AMN-1908-300	Le service de santé de la marine Russe pendant la guerre Russo-Japonaise. Extrait du Rapport du Dr Raymond Spear, 	1908	269	 / Observation I	article
703	17504	90156x1908x89	AMN-1908-318	Bulletin Officiel. / Février et mars 1908	1908	290	 / I. / II	article
704	17505	90156x1908x89	AMN-1908-321	Sur les vomiques dans leurs relations avec les abcès dysentériques du poumon et du foie, par le Dr Foucault, 	1908	300	 Traduction et analyse par le Dr Thémoin, ... (Suite.). / Rossiia	article
705	17512	90156x1908x89	AMN-1908-350	Les plaies contuses de jambe dans la marine, par le Dr Cazamian, 	1908	318		article
706	17514	90156x1908x89	AMN-1908-368	La parasitologie de la dysenterie, par le docteur M. Guibaud, 	1908	321	 / Observation I	article
707	17523	90156x1908x89	AMN-1908-395	Note sur le lait de képhir. Sa genèse procédés d'obtention. Sa préparation à l'hôpital maritime de Brest. Par M. Guéguen	1908	350		article
708	17524	90156x1908x89	AMN-1908-397	Variétés. / L'indice numérique de pignet chez les adénoïdiens	1908	368	 / 1. Bactéries. / 2. Protozoaires	article
709	17527	90156x1908x89	AMN-1908-401	Les blessés de la marine à Casablanca aux journées des 5, 6, 7 août 1907, par MM. Les médecins de 1re classe Averous, 	1908	395	 / Conclusion et résultat pratique	article
710	17545	90156x1908x89	AMN-1908-464	Étude succincte de l'acido-butyrométrie du docteur N. Gerber. Supériorité incontestable de ce procédé pour le dosage du beurre dans le lait. Par M. Guéguen, 	1908	397		article
711	17546	90156x1908x89	AMN-1908-470	Variétés. / Savigny, chirurgien à bord de la méduse	1908	401	 Brunet, ... / I	article
712	17552	90156x1908x90	AMN-1908-5	Quelques considérations sur deux cas nouveaux de lésions traumatiques du poignet, fractures et luxations de certains os du carpe, par le docteur Cazamian,	1908	464		article
713	17555	90156x1908x90	AMN-1908-34	Un cas curieux d'abcès gazeux du foie compliqué d'hépatoptose, par le Dr Couteaud,	1908	470		article
714	17558	90156x1908x90	AMN-1908-44	Abcès du foie à migration vers le rein droit, sans pénétration dans les voies urinaires, par le docteur Le Feunteun,	1908	5		article
715	17566	90156x1908x90	AMN-1908-81	Dispensaires français. De quelques affections fréquentes au Maroc. Par le docteur Donnart,	1908	34	 / Observation	article
716	17578	90156x1908x90	AMN-1908-98	Épiploïte suppurée consécutive à une cure opératoire de hernie inguinale. Ouverture dans la vessie. Guérison. Par le Dr A. Valence,	1908	44	 / Observation	article
717	17585	90156x1908x90	AMN-1908-117	Viciation et renouvellement de l'air dans les sous-marins. Recherches expérimentales. Dr C. M. Belli, 	1908	81		article
718	17594	90156x1908x90	AMN-1908-142	Rapport sur une épidémie de fièvre à bord de « La manche », par le Dr Brochet,	1908	98		article
719	17597	90156x1908x90	AMN-1908-152	Empoisonnement par le formol, par le Dr Coste,	1908	117	 Dr E. Trocello, ... Traduit de l'italien par le docteur G. Varenne,..	article
720	17603	90156x1908x90	AMN-1908-161	Considérations sur le traitement des tuberculoses externes, par le Dr A. Mercier,	1908	142		article
721	17617	90156x1908x90	AMN-1908-183	Législation des accidents du travail dans l'arsenal, par le docteur Lacarrière,	1908	152	 Symptômes locaux. / Symptômes généraux	article
722	17628	90156x1908x90	AMN-1908-221	Épidémie de fièvre à bord de l'« Alger ». Par le Dr Oudard,	1908	161	 / I. Historique	article
723	17637	90156x1908x90	AMN-1908-239	La canonnière la « Zélée » dans l'Océan Pacifique, par le Dr Quéré,	1908	183	 / Ouvriers immatriculés	article
724	17638	90156x1908x90	AMN-1908-241	Géographie médicale, Dakar, par le Dr Sisco,	1908	221		article
725	17653	90156x1908x90	AMN-1908-262	Étude hygiénique du croiseur-cuirassé « Victor-Hugo »	1908	239	 / Bibliographie	article
736	17664	90156x1908x90	AMN-1908-274	Notions récentes sur le chloroforme. Cause de nouvelles irrégularités dans la chloroformisation. - Inconvénients du chloroforme trop pur provenant de l'acétone. - Avantages du chloroforme moins pur provenant de l'alcool. - Supériorité du chloroforme chloréthylé. Par le Dr J. Regnault,	1908	241	 / Situation	article
737	17665	90156x1908x90	AMN-1908-288	Bursite profonde du coude. Déformations d'une tête fémorale anciennement luxée en haut et en avant. Par le docteur Cazamian,	1908	262	. / 1° Le caisson blindé	article
738	17667	90156x1908x90	AMN-1908-304	Du procédé voltaïque dans la méthode cuprométrique pour le dosage des réducteurs en général et en particulier des sucres, par M. P. Guéguen,	1908	274		article
739	17669	90156x1908x90	AMN-1908-317	Les hôpitaux de New-York, par le Dr Gorron,	1908	288	 / Observation I	article
740	17672	90156x1908x90	AMN-1908-321	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). / Viande	1908	304		article
752	17684	90156x1908x90	AMN-1908-334	Secours aux blessés pendant le combat, par le Dr Carbonel,	1908	317	 / Bibliographie	article
753	17695	90156x1908x90	AMN-1908-346	Note sur un cas de régénération complète de la phalangette de l'index droit, par le docteur Pfihl,	1908	321		article
754	17697	90156x1908x90	AMN-1908-349	Gymnastique rationnelle et force vitale. Contribution à l'étude des effets de l'éducation physique sur la valeur de l'indice respiratoire dynamique (École des Baharia à bord du Phlégéton). Par le Dr Gaston Laurès,	1908	334	 / 1° Poste principal des blessés	article
755	17706	90156x1908x90	AMN-1908-364	Aperçu sur la pathologie de Saïgon et de la division navale en 1906, par le Dr Barbolain,	1908	346	 / Réflexions	article
756	17713	90156x1908x90	AMN-1908-373	Rapport sur la campagne de la surprise (Océan Indien), par le Dr Dufranc,	1908	349	 / Éducation physique. Gymnastique rationnelle	article
757	17719	90156x1908x90	AMN-1908-388	Sur le dosage dans l'air de proportions d'hydrogène variant de 0 à 10 p. 100, par M. E. Dezeuzes,	1908	364		article
758	17723	90156x1908x90	AMN-1908-394	Recherches physico-chimiques sur quelques composés uraniques, par André Lancien,	1908	373	 / Île Maurice	article
759	17728	90156x1908x90	AMN-1908-401	Étude hygiénique sur le cuirassé « République », par le médecin principal Nollet,	1908	388	 Description	article
767	17746	90156x1908x90	AMN-1908-427	Une page d'hygiène professionnelle, par le docteur Étourneau,	1908	394	 / I	article
768	17747	90156x1908x90	AMN-1908-434	Le rein polykystique de l'adulte, par le Dr Dargein,	1908	401	 / A. À tribord. / 1° La pharmacie. / Armoire aux coffres	article
769	17749	90156x1908x90	AMN-1908-442	Explosion d'un collecteur de vapeur à bord du « Descartes », 6 décès. Par le docteur P. Bellile,	1908	427	 / Le rein polykystique de l'adulte, par le Dr Dargein,..	article
770	17750	90156x1908x90	AMN-1908-448	Trois abcès du foie ouverts dans le péricarde, par le Dr Corolleur,	1908	434	 3 avril. / Cavité thoracique. / Coeur	article
771	17756	90156x1908x90	AMN-1908-460	Ponction Lombaire dans un traumatisme du crâne. Guérison. Par le docteur Colomb,	1908	442		article
					1908	448	 / 1er cas. / Habitus extérieur. / Cavité thoracique. / Coeur	article
					1908	460	 / Arrêté sur l'embarquement des officiers du corps de santé	article
